United Arab Emirates,China,8.5
United Arab Emirates,US,6.8
United Arab Emirates,India,6.6
United Kingdom,Germany,13.7
United Kingdom,US,9.5
United Kingdom,China,9.3
United Kingdom,Netherlands,8
United Kingdom,France,5.4
United Kingdom,Belgium,5
United States,China,21.6
United States,Mexico,13.4
United States,Canada,12.8
United States,Japan,5.8
United States,Germany,5
Uruguay,China,20
Uruguay,Brazil,19.5
Uruguay,Argentina,12.6
Uruguay,US,10.9
Uzbekistan,China,23.7
Uzbekistan,Russia,22.5
Uzbekistan,Kazakhstan,10.7
Uzbekistan,South Korea,9.8
Uzbekistan,Turkey,5.8
Uzbekistan,Germany,5.6
Vanuatu,Russia,35.2
Vanuatu,Australia,19.8
Vanuatu,NZ,9.8
Vanuatu,China,6.3
Vanuatu,Fiji,5.5
Venezuela,US,24.8
Venezuela,China,14.2
Venezuela,Mexico,9.5
Vietnam,China,25.8
Vietnam,South Korea,20.5
Vietnam,Japan,7.8
Vietnam,Thailand,4.9
Yemen,UAE,12.2
Yemen,China,12.1
Yemen,Turkey,8.7
Yemen,Brazil,7.3
Yemen,Saudi Arabia,6.5
Yemen,Argentina,5.5
Yemen,India,4.7
Zambia,South Africa,28.2
Zambia,Democratic Republic of the Congo,20.8
Zambia,China,12.9
Zambia,Kuwait,5.4
Zambia,UAE,4.6
Zimbabwe,South Africa,47.8
Zimbabwe,Zambia,20.5
